Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773491948	369	1144	4204	0	7048	6708	0	86	0	272957	1042	434493	971	0	0	1	1
1773491950	371	1142	4204	0	7048	6708	0	86	0	272957	1042	434493	971	0	0	1	1
1773491952	373	1144	4204	0	7048	6708	0	86	0	273121	1045	434657	974	0	0	1	1
1773491954	375	1144	4204	0	7048	6708	0	86	0	273187	1046	434819	975	0	0	1	1
1773491956	377	1143	4204	0	7048	6708	0	86	0	273187	1046	434819	975	0	0	1	1
1773491958	379	1142	4204	0	7048	6708	0	86	0	273253	1047	434885	976	0	0	1	1
1773491960	381	1143	4204	0	7048	6708	0	86	0	273357	1049	434989	978	0	0	1	1
1773491962	383	1143	4204	0	7048	6708	0	86	0	273527	1052	435159	981	0	0	1	1
1773491964	385	1144	4204	0	7048	6708	0	86	0	273527	1052	435159	981	0	0	1	1
1773491966	387	1143	4204	0	7048	6708	0	86	0	273527	1052	435159	981	0	0	1	1
1773491968	389	1144	4204	0	7048	6708	0	86	0	273631	1054	435263	983	0	0	1	1
1773491970	391	1143	4204	0	7048	6708	0	86	0	273697	1055	435329	984	0	0	1	1
1773491972	393	1143	4204	0	7048	6708	0	86	0	273697	1055	435329	984	0	0	1	1
1773491974	395	1143	4204	0	7048	6708	0	86	0	273801	1057	435433	986	0	0	1	1
1773491976	397	1145	4204	0	7048	6708	0	86	0	276453	1079	443411	1005	0	0	1	1
1773491978	399	1142	4204	0	7048	6708	0	86	0	280720	1098	447220	1023	0	0	1	1
1773491980	401	1143	4204	0	7048	6708	0	86	0	280720	1098	447220	1023	0	0	1	1
1773491982	403	1145	4204	0	7048	6708	0	86	0	280884	1101	447384	1026	0	0	1	1
1773491984	405	1143	4204	0	7048	6708	0	86	0	280950	1102	447450	1027	0	0	1	1
1773491986	407	1145	4204	0	7048	6708	0	86	0	280950	1102	447450	1027	0	0	1	1
1773491988	409	1143	4204	0	7048	6708	0	86	0	281016	1103	447516	1028	0	0	1	1
1773491990	411	1145	4204	0	7048	6708	0	86	0	281120	1105	447620	1030	0	0	1	1
1773491992	413	1143	4204	0	7048	6708	0	86	0	281290	1108	447790	1033	0	0	1	1
1773491994	415	1145	4204	0	7048	6708	0	86	0	281290	1108	447790	1033	0	0	1	1
1773491996	417	1144	4204	0	7048	6708	0	86	0	281290	1108	447790	1033	0	0	1	1
1773491998	419	1145	4204	0	7048	6708	0	86	0	281394	1110	447894	1035	0	0	1	1
1773492000	421	1145	4204	0	7048	6708	0	86	0	281460	1111	447960	1036	0	0	1	1
1773492002	423	1144	4204	0	7048	6708	0	86	0	281460	1111	447960	1036	0	0	1	1
1773492004	425	1142	4204	0	7048	6708	0	86	0	281460	1111	447960	1036	0	0	1	1
1773492006	427	1142	4204	0	7048	6708	0	86	0	284216	1135	456044	1057	0	0	1	1
1773492008	429	1143	4204	0	7048	6708	0	86	0	284216	1135	456044	1057	0	0	1	1
1773492010	431	1144	4204	0	7048	6708	0	86	0	284216	1135	456044	1057	0	0	1	1
1773492012	433	1143	4204	0	7048	6708	0	86	0	284380	1138	456208	1060	0	0	1	1
1773492014	435	1143	4204	0	7048	6708	0	86	0	284446	1139	456370	1061	0	0	1	1
1773492016	437	1144	4204	0	7048	6708	0	86	0	284446	1139	456370	1061	0	0	1	1
1773492018	439	1142	4204	0	7048	6708	0	86	0	290605	1156	464160	1077	0	0	1	1
